w_geocode,h_geocode,count
39049006353,39049009325,2
39049002520,39049006394,2
39049002300,39049007115,1
39049000420,39049000220,7
39049002760,39049010700,1
39049006395,39049008132,6
39049007199,39049007722,7
39049008822,39049009495,18
39049001820,39049004610,7
39049006722,39049001000,14
39049001400,39049006945,7
39041011561,39041011520,14
39159050601,39097040500,20
39049007710,39049004620,2
39049009000,39049009381,4
39049007550,39049000110,24
39049008825,39049006932,4
39049006810,39049003800,1
39049006943,39049007811,1
39049009230,39049006321,1
39049007199,39049009410,2
39049009337,39049008360,2
39049007922,39049006323,8
39049009311,39049002730,2
39041011561,39049005610,3
39049007041,39049006396,5
39049001200,39049007114,1
39049008230,39049006933,6
39041012400,39049004810,32
39049010602,39097040102,5
39049008110,39049008120,18
39049004610,39049007424,3
39049005420,39049008132,1
39049000600,39049007113,4
39049008500,39045033000,23
39049008120,39049008825,7
39049003200,39045033000,18
39159050601,39041011540,11
39049007811,39049007048,3
39049009410,39049002000,1
39049008132,39041011540,3
39049007710,39049006353,4
39049009220,39049003600,2
39049002510,39049009312,4
39049005620,39049007811,2
39049002760,39049004620,1
39049002780,39049000720,4
39049007048,39049007532,11
39049010601,39049008132,1
39049006921,39049008132,3
39049000910,39049008730,1
39049007041,39049009900,7
39049005900,39049007424,2
39049007830,39049006100,2
39049008230,39049007199,4
39049006351,39049006395,5
39049008400,39049002900,2
39049009361,39049006822,1
39049008312,39049008322,2
39049007730,39049001000,1
39049007115,39041011540,3
39041011760,39049007740,1
39049008811,39097040400,2
39049006386,39049001400,5
39049007812,39049000120,30
39049008821,39049007532,2
39049008811,39049005900,4
39159050601,39049009230,4
39159050601,39049006351,11
39049003600,39049006392,2
39049001122,39041011540,5
39049007112,39049005700,1
39049009390,39049008720,1
39049005100,39049010000,2
39049008360,39049007394,1
39049010300,39049006923,1
39049006386,39049002760,6
39049008340,39049000730,6
39049008822,39049008380,10
39049007205,39041011423,16
39049008132,39049008210,6
39049000110,39049004900,1
39049007830,39049006330,6
39049004200,39049000110,1
39049003600,39049006950,1
39049009337,39049008813,2
39045033000,39049007931,1
39159050601,39049010700,3
39049000820,39049005200,1
39159050601,39049009311,6
39049007941,39049007830,3
39049000410,39049005700,3
39049008350,39049006384,4
39159050601,39049007047,14
39049008360,39049004500,1
39049007830,39049008400,5
39049008230,39049004810,5
39049007424,39049008821,2
39049007114,39097040102,14
39049006810,39049006924,2
39041011760,39049004700,1
39049008500,39049006396,20
39049006821,39049000220,2
39049001121,39049010300,14
39049005300,39049006932,25
39049008821,39049009230,8
39097040400,39049008720,2
39159050601,39049001500,1
39049004900,39049007520,2
39049002730,39049010300,1
39049008210,39049009323,17
39049003700,39049000600,8
39049005810,39049007044,1
39049009311,39097040500,1
39049007730,39049008311,4
39049002510,39049000710,4
39049008350,39049008825,5
39049007550,39049004620,4
39049006500,39049006410,11
39049002730,39049006391,2
39049000600,39049006931,4
39049009752,39049009381,2
39049006945,39049001600,3
39049006392,39049006321,3
39049004500,39049001110,2
39049004900,39049002780,4
39049008330,39049008340,13
39049009361,39049008900,6
39049008710,39049009340,1
39049007394,39049006600,1
39049001122,39049007511,2
39049009220,39049009321,5
39049004900,39049007112,6
39049007941,39049006392,6
39049007931,39049007820,1
39049008400,39049008322,10
39049009361,39049007830,4
39041012400,39049009900,40
39049002770,39049004900,2
39049008340,39049000410,3
39049006821,39049008330,2
39049006393,39049007113,2
39049007043,39049004810,6
39049008311,39049006410,4
39049005820,39049009334,1
39049005420,39049009361,2
39049009361,39049010602,10
39049004500,39049008322,10
39049005100,39049001200,2
39049006430,39049001901,13
39049006430,39049006932,5
39049007394,39049007722,3
39049000720,39045033000,1
39049005300,39049006921,19
39049007047,39097040102,6
39049009373,39049005700,1
39049007534,39049001121,1
39049006395,39097040101,1
39049006384,39049006351,2
39049000120,39049009390,7
39049000220,39049000410,7
39049000500,39049007730,2
39049006945,39049007811,1
39049008210,39049006396,23
39049008720,39049008322,13
39049006933,39049008813,2
39049009230,39049009381,7
39049002600,39097040102,1
39049004900,39049008322,8
39049007041,39049008312,4
39049006387,39049000600,3
39049009390,39049006924,3
39049010000,39049008163,1
39049005410,39049005620,2
39049006722,39049005200,4
39049007511,39049006353,1
39049001700,39049009311,2
39049010300,39049006396,3
39129021401,39049007811,1
39049000600,39049008811,1
39049007941,39045032701,7
39049007041,39049000720,5
39049010100,39049001400,14
39049002510,39049000730,4
39049000500,39049000720,3
39049006931,39049007512,14
39049009361,39049009900,2
39049005620,39049007112,3
39049009340,39049009350,17
39049006943,39049005810,1
39049002300,39049007041,10
39049007048,39049007512,2
39049007532,39049009350,4
39049005700,39049007941,5
39049001122,39049004620,2
39049007113,39049007550,13
39049006396,39049010000,14
39049010100,39049009321,28
39049008500,39049000120,25
39049007205,39049007531,8
39049008821,39049006500,1
39049008900,39049009420,4
39049006384,39049006396,3
39049007922,39049003800,3
39049007048,39049007424,14
39097040400,39049008900,4
39049009900,39041011421,16
39049007394,39049007820,2
39041011561,39041011561,50
39049006944,39041012400,8
39049002780,39049008900,49
39049005700,39049007922,5
39049009311,39041011423,1
39041011421,39049007722,4
39049005410,39049008110,6
39049007205,39049006394,4
39049009495,39049007427,16
39049009590,39049006924,14
39049006945,39049009326,1
39049007820,39049009312,3
39049007120,39049002600,2
39049007205,39049009312,8
39049007112,39049007511,6
39049000410,39049006393,2
39049000210,39049006600,4
39049008812,39049002520,4
39049007427,39049000920,5
39049008340,39049010300,5
39049000420,39049005900,3
39049009340,39049010700,2
39049008110,39049008210,5
39049007041,39049006310,2
39049005410,39049009350,2
39041011423,39049008825,3
39049010000,39049002900,2
39049005810,39049000810,4
39049002600,39049005300,2
39049007113,39049007120,16
39049007205,39049007041,6
39049006931,39049007043,12
39049010601,39129021401,1
39049006921,39049009230,8
39049008360,39049008163,8
39049007830,39097040400,3
39049008822,39049000500,4
39049009372,39049009361,1
39049002520,39049004700,2
39049003700,39049001600,1
39049006395,39049006810,3
39049006430,39049006500,45
39049007931,39049001820,3
39049008811,39049006396,2
39049000420,39049006924,8
39049000910,39049000410,1
39049006396,39049008340,5
39049001122,39049008241,8
39049008350,39049009390,5
39049008311,39049008312,8
39049009373,39049007533,1
39049007922,39049002900,6
39041011421,39049007534,4
39049002760,39049009325,4
39049005610,39049007427,4
39049000420,39049007721,3
39049005610,39049007041,3
39049000330,39049009350,1
39041011760,39049006921,1
39049008380,39049007041,1
39049006395,39159050601,15
39049007740,39049010700,2
39049006430,39049009372,5
39049002900,39049008900,1
39049008400,39049004620,3
39049000420,39049008400,3
39049006931,39049001200,4
39049005810,39049006924,4
39049007820,39049006384,16
39049006351,39049010000,1
39049000820,39049006395,1
39049007931,39049008380,8
39049000220,39049002600,2
39049007048,39049006810,1
39049008340,39049007120,7
39049002520,39049006931,3
39049008720,39097040500,1
39049008330,39049004610,4
39049006950,39097041100,1
39049006330,39049007512,2
39049007830,39049002770,3
39049006945,39159050601,3
39049008822,39049008312,8
39049006410,39049008330,1
39049006921,39049009373,9
39049001400,39159050601,2
39049004700,39049010601,3
39049010700,39049007205,2
39049009230,39049006000,1
39049006810,39041011520,1
39049006351,39041011760,1
39097040500,39049005820,1
39049000420,39049008380,5
39049007710,39049001400,4
39049002800,39049010100,1
39049006396,39049006822,2
39049006351,39049007041,1
39049009361,39041011561,12
39049006396,39049006944,6
39049010700,39049002520,2
39049008311,39049007120,2
39049007113,39049004810,3
39049007812,39049007730,22
39049004610,39049009752,5
39049009000,39049008132,1
39049009752,39049006100,1
39049008132,39049008825,3
39049007394,39041011540,2
39049006933,39049000120,2
39049009361,39049003200,7
39049009340,39049004900,1
39041012400,39049006921,67
39049000410,39049006944,1
39049008330,39049008813,2
39049006931,39049005900,3
39049003700,39049000420,1
39049000320,39049000710,1
39049006943,39049000330,2
39049007812,39049010100,8
39049009340,39049007520,1
39049001901,39049006822,4
39049007512,39049007812,1
39049007199,39041011520,7
39049006323,39049000210,3
39049980000,39049006943,16
39049007721,39049009390,7
39049000220,39049007730,8
39049007532,39097040102,2
39049008500,39049007112,13
39049006722,39049008242,18
39049006353,39049000820,7
39049006372,39049007730,8
39049006932,39049000110,4
39049000330,39049010100,1
39041011520,39049007048,29
39049007550,39049006351,21
39049010602,39097040400,4
39049980000,39049008322,17
39049008380,39049001121,1
39049007199,39049007205,8
39045033000,39049007941,2
39049006430,39041011423,9
39049980000,39049009312,40
39049007199,39049008500,1
39041011423,39049006430,1
39049004610,39049009326,2
39049006384,39159050601,13
39049001902,39049006950,7
39049007820,39049005700,8
39049008241,39049009361,5
39049006500,39049005900,1
39049007427,39049006395,8
39049008132,39041011421,3
39049008730,39049006932,7
39049006600,39049007112,3
39049009250,39049007721,7
39041011423,39049007512,1
39049007534,39049000710,2
39049006943,39049000120,3
39049005300,39049000600,34
39049004200,39049007512,1
39049008120,39049009361,1
39049006410,39049007730,1
39049009495,39049008340,22
39049006386,39049006500,9
39049006386,39049009322,11
39049007511,39049009410,1
39049000310,39049004500,1
39049008110,39049008242,19
39041011540,39049007427,1
39049007114,39049008400,11
39049000330,39041011520,1
39049006923,39049009900,13
39049006500,39049008242,9
39049007722,39049000710,1
39049006924,39049006352,1
39049000410,39049007048,2
39049007812,39041011421,89
39049004500,39049008720,3
39049008242,39049010300,1
39049005100,39049006430,4
39049007205,39049006933,7
39049002760,39049006330,4
39049000730,39049006393,4
39049000720,39049005900,2
39049006722,39049009420,14
39049006386,39049006351,22
39049000500,39049009410,1
39049006384,39049007730,5
39049000600,39049009373,4
39049006330,39041011561,8
39049006392,39041012400,1
39049006395,39049010300,2
39049007550,39049002730,11
39129021401,39049008812,1
39049008730,39049000210,5
39045032701,39049005620,3
39049007047,39049001700,2
39049004500,39041011540,1
39049006822,39049006722,2
39049009230,39049007830,1
39049008311,39049000120,1
39049008821,39049004900,8
39049005420,39049007043,1
39049003700,39049003200,2
39049002600,39049006822,5
39049009337,39041012400,1
39049008340,39049008400,6
39049006932,39049010100,1
39049007812,39049001810,6
39049009325,39097041100,4
39049009420,39049008242,1
39049980000,39049007941,5
39049001121,39049002760,51
39049008400,39049005610,3
39049000220,39049007043,6
39049007113,39049009312,8
39049002600,39049000110,1
39049002800,39049006943,2
39049000320,39049006924,2
39049009312,39049010100,1
39049006386,39049007394,10
39049000720,39049006921,8
39041011520,39049009361,1
39049007048,39049001200,2
39049008400,39049004200,9
39049008821,39049007113,2
39049008811,39049007710,1
39049005700,39049006931,3
39049009590,39049009220,12
39049006100,39049006810,1
39041011520,39049008110,13
39049007550,39049009312,12
39049008710,39049008241,1
39049009900,39049006353,22
39049007533,39049008812,1
39041011760,39049008360,2
39049007043,39049007394,3
39049008720,39049008312,1
39049005300,39049006600,38
39049010700,39049008350,4
39049002520,39049980000,1
39049001000,39049007812,2
39049002900,39049000600,2
39049007120,39049000110,1
39049008110,39049006924,3
39049002520,39049008822,2
39041011421,39049010000,6
39049007531,39041012400,2
39049006430,39049006921,8
39049007044,39049001901,1
39049002200,39049006394,2
39049002200,39049000820,4
39049005300,39049006945,18
39049010602,39049002000,1
39049006391,39049002510,2
39045033000,39049010000,3
39049002730,39049008120,2
39049008311,39049001600,2
39049007112,39049007427,7
39049001122,39049006950,16
39049001600,39049000410,1
39049001500,39049010601,2
39049000320,39049000320,17
39049010700,39049010602,2
39049009373,39049006924,1
39049007115,39049009752,4
39049001901,39049010700,10
39049006944,39041011423,5
39049007721,39097040500,3
39049007941,39049007811,5
39049004900,39049008312,4
39049001000,39049000420,2
39049001810,39049007740,2
39049006943,39049009590,1
39049009350,39049000420,2
39049001121,39097040101,14
39049002510,39049009350,2
39049007205,39041011561,17
39049003600,39049002510,4
39049009495,39049006943,15
39049006933,39049009752,2
39049001122,39049006392,23
39049008710,39049009337,1
39049002710,39049005500,1
39049006310,39049007114,1
39049001902,39049000600,12
39049005620,39049002730,2
39049007534,39049007931,1
39049006321,39049009250,1
39049006392,39049000310,1
39049009350,39049006932,6
39049006600,39049008164,2
39049008350,39041011423,1
39049006923,39049009420,5
39049006944,39049009321,1
39049006821,39049007199,6
39049008230,39049007730,2
39049005810,39049005300,3
39049006821,39049006923,3
39049002600,39049008500,8
39049005810,39049008350,7
39049008132,39049005410,1
39049002600,39049007043,10
39049007820,39049009337,5
39049008812,39049007112,4
39049006100,39049008813,2
39049005700,39049005100,4
39049009752,39049008811,1
39049008210,39049006945,28
39041011561,39049006395,4
39049007112,39049008822,1
39049003800,39049009495,1
39049008241,39049005610,5
39049009230,39049007120,3
39049009230,39049009361,5
39049009900,39049001902,8
39049007820,39049008730,1
39049001700,39049009390,5
39049006395,39049007043,10
39049006430,39049003800,1
39049008241,39049007511,1
39049008821,39049004500,9
39049007048,39049001400,1
39097040102,39049007394,1
39049005810,39049006353,1
39049009311,39049006923,1
39049007205,39049000410,7
39049008120,39097040400,3
39049008500,39049005700,34
39049007941,39049007531,1
39049008340,39049004620,5
39049007044,39049007424,2
39049002200,39049007534,1
39045033000,39049007922,2
39049006386,39049007427,22
39049009000,39049008813,3
39049008241,39049000710,1
39049007534,39049001000,3
39049002760,39049008322,1
39049007113,39049007511,4
39049001600,39049006822,1
39049006924,39049002800,1
39049006372,39049003700,1
39049006396,39049000910,6
39049009381,39049009590,4
39049980000,39049002710,19
39049007922,39049000330,4
39049008900,39049009495,3
39049008825,39049008710,1
39041012400,39097041100,9
39049006384,39049007041,3
39049005610,39049005200,5
39049009230,39049008340,2
39049006100,39049007730,2
39049009340,39049007534,4
39049005620,39049008400,1
39049010000,39049008110,3
39049006321,39049003200,2
39049000110,39049007740,5
39049003600,39049008380,4
39049008330,39049002520,1
39049009000,39049007922,8
39049009381,39049006921,4
39049001700,39049000220,4
39049007041,39049004200,1
39049007043,39049010300,4
39049009000,39041011760,6
39049008340,39049010000,2
39049007424,39049006100,3
39049007532,39049006944,5
39049010700,39049005420,3
39049001122,39049000820,1
39049009250,39049008312,4
39049008811,39049007730,1
39049009520,39049002770,2
39049008500,39049007820,2
39049006945,39049008230,1
39049004700,39049006394,2
39049001400,39049008720,5
39097040400,39049005100,6
39049008730,39049010000,7
39049009230,39049004810,3
39049009381,39049008311,1
39049007922,39049005610,4
39049009381,39049006500,1
39049006372,39049009372,5
39049000110,39049007520,1
39049008822,39049009590,31
39049006372,39049002710,2
39049980000,39049005200,23
39049008132,39049006722,2
39049001122,39049008132,14
39049009350,39049006323,1
39049000600,39049000920,3
39049010100,39049007532,66
39049006810,39049001110,1
39049008210,39049008230,52
39159050601,39049001110,2
39049006330,39049003600,1
39049009520,39049002760,2
39049008210,39049007120,17
39049002300,39049002780,6
39049009900,39049008321,15
39049009361,39049003800,4
39049005820,39049006933,2
39049007120,39049006945,3
39049000420,39049010300,1
39049000110,39049006372,2
39049007120,39049009325,1
39049008110,39049002710,2
39049007830,39049007722,1
39049003200,39049008322,12
39049007941,39049000730,9
39049007710,39049005810,2
39049006100,39049006924,2
39049006943,39049009752,1
39049000220,39049008350,4
39049008821,39049009373,9
39049006352,39049002300,2
39049009520,39049006931,3
39049000600,39049006410,1
39049004610,39049007112,5
39049006395,39049001901,1
39041011421,39049009390,1
39049008110,39049001000,4
39049007740,39049001600,1
39049009230,39049006386,3
39041011423,39049006500,1
39049007811,39049007199,7
39049007710,39049007427,1
39049007721,39049006392,6
39049007199,39049008110,1
39049005300,39049009326,5
39049001110,39049007511,2
39049007512,39049006944,1
39049006392,39049009323,1
39049004610,39049006932,5
39049008821,39049007931,1
39049003600,39049009420,8
39049006923,39049002520,3
39049001121,39049008241,30
39049006386,39049008730,1
39049007811,39049009250,1
39049002900,39049006430,1
39049005820,39049009590,5
39159050601,39049002800,2
39049008400,39049008330,2
39049009381,39049007740,1
39049006330,39049001500,4
39049004620,39159050601,2
39041011760,39049008710,1
39049001110,39049002760,2
39049000320,39049006430,1
39049008811,39049000720,1
39049006722,39049008163,12
39049001121,39049006822,83
39049007811,39049000320,6
39049002200,39049005500,2
39049006921,39049009337,9
39049010100,39049008132,52
39049000500,39049000120,2
39049008330,39049001110,1
39049006821,39049006393,8
39049009350,39049007922,1
39049006330,39049009361,2
39049007115,39049007533,3
39049008710,39049007199,1
39049002780,39049005420,3
39049004200,39049009325,2
39049008812,39049009410,10
39049008110,39049000110,5
39049007722,39049006933,3
39049009590,39049006353,10
39049000810,39049007199,2
39049006000,39049002900,1
39049007199,39049009361,6
39049007047,39045032701,3
39049008710,39049006396,2
39049007205,39049008813,2
39049005610,39049008720,2
39049004700,39049008164,3
39049008321,39049008330,1
39049007113,39049008321,1
39049000420,39049008242,1
39049008400,39049008360,12
39049008350,39049010601,3
39049007830,39049007113,2
39049007511,39049009420,4
39049007205,39049007811,5
39049007047,39049000730,3
39041011421,39049009752,4
39049009325,39049009322,26
39049010100,39049000910,32
39049008380,39049009372,3
39049000500,39049009495,1
39049007710,39049009323,1
39049006944,39049008164,1
39049001200,39049002800,1
39049003200,39049007941,7
39049006393,39049008210,1
39049007424,39049005420,2
39049006430,39049009590,4
39049008322,39049007550,1
39049007043,39049008120,3
39049009340,39049006394,1
39049003700,39049007041,2
39049009337,39049009000,1
39049008812,39041011421,5
39041011421,39049006722,6
39049001122,39041011423,17
39049002000,39049001200,1
39049010000,39049008350,1
39049009495,39049005820,11
39049008330,39049006000,1
39049008710,39049009420,1
39041011540,39049006396,1
39049008900,39049007048,1
39049003600,39049007941,2
39049005200,39049008340,5
39049004500,39049007044,2
39049006944,39049006387,7
39049008210,39049008242,110
39049008400,39049007199,19
39097040102,39049009332,2
39049006430,39049009410,2
39049007120,39049007112,8
39049001820,39049007427,2
39041012400,39049002760,35
39049007820,39049009250,2
39049008321,39041012400,1
39049009350,39041012400,1
39049007199,39045032701,3
39049006945,39049006000,1
39049006722,39049004610,20
39049002300,39049009332,4
39049000910,39049009000,2
39049006310,39049007922,4
39049006821,39049004500,5
39049007534,39049002770,1
39049003800,39049009325,3
39049009410,39049007427,3
39049007113,39049007922,5
39049006372,39049009900,4
39049008340,39049006932,10
39049009520,39049000220,5
39049006923,39049009381,19
39049003600,39049009410,3
39049002600,39049009350,9
39049008230,39049006392,1
39049007427,39049002710,2
39049009590,39049000920,4
39049006921,39049005500,4
39049010700,39049001902,8
39049007394,39049006100,2
39049007710,39049000110,3
39049006384,39049006500,2
39049005810,39049009323,8
39159050601,39049003700,2
39049009350,39049009326,4
39049007710,39049006822,1
39049005100,39049008400,4
39049007941,39049001902,11
39049000820,39049006944,3
39049000600,39049010602,4
39049006396,39049000210,7
39049010700,39049007820,2
39049008825,39049009590,4
39049002200,39041011540,2
39049006321,39049007115,9
39049009230,39049008110,1
39045032701,39049000120,1
39049007113,39049006945,37
39049007044,39041011520,4
39049008340,39049007710,3
39049007120,39049007048,4
39049005700,39049006392,7
39049006430,39049008825,5
39049002200,39045033000,4
39049010602,39049007199,1
39049007520,39049007394,2
39049004810,39049009312,1
39049007941,39049001000,5
39049007113,39049009590,5
39049009230,39049000920,3
39049007041,39049007531,5
39049008340,39049002600,8
39049006323,39049006396,4
39049007394,39049010601,1
39049009361,39159050601,15
39049000320,39041012400,1
39049008242,39049006921,1
39049005500,39049005620,1
39049007427,39049009495,11
39041011520,39045033000,3
39049006933,39041011540,5
39049006353,39049008321,5
39049007041,39049006933,5
39049010700,39049007043,4
39049007710,39049007044,3
39049000500,39049005200,1
39049007812,39049002780,10
39049010100,39049001110,15
39049003800,39049007112,5
39049000310,39049008311,3
39049004820,39049010100,1
39049007811,39049009340,1
39049006931,39049001600,6
39049002600,39041011421,2
39049004200,39049009230,3
39049009340,39049007531,1
39049008241,39049008321,13
39049007048,39049005810,2
39049006395,39049006321,10
39041011421,39049007424,2
39049002800,39049002510,2
39049006384,39049007532,2
39049003700,39049009361,7
39049009590,39049009340,35
39049006353,39049006950,16
39049007710,39049008312,1
39049009361,39049008811,5
39049000210,39049000110,5
39049010100,39049010700,29
39049980000,39049000110,19
39049009250,39049009250,8
39049006945,39049005810,4
39049008110,39049009322,4
39049007550,39049005900,7
39049007113,39049007512,16
39049007114,39049006100,6
39049006932,39049007114,1
39049008811,39049007722,1
39049008500,39049005620,5
39041011520,39049000410,3
39049005610,39049006391,2
39049009000,39049006387,1
39049009311,39049006821,1
39049005620,39049007721,2
39045032701,39049000410,1
39049000220,39049007534,2
39049007199,39049004810,3
39049002600,39049006394,3
39049006330,39049008821,1
39049006933,39049007721,7
39049006387,39049007531,1
39049008822,39049008321,12
39049006352,39049009752,4
39049002600,39049000810,7
39049004810,39049006000,1
39049006600,39049000410,2
39049007710,39049007534,18
39049009220,39049008380,4
39049005610,39049009332,7
39049000120,39049007113,14
39049007722,39049007427,3
39049008825,39049007120,1
39049001122,39049005200,11
39049007931,39049009311,1
39049008330,39049005300,1
39049005300,39049007531,11
39049009220,39049006391,1
39049007550,39049006387,36
39049006323,39049007811,3
39049001121,39049006950,123
39049002200,39049004610,6
39049007811,39049004610,2
39049008242,39049002760,3
39049002730,39049006500,1
39049003200,39049007113,4
39049006931,39049006810,5
39049007820,39049006821,6
39049007043,39049008340,2
39049004620,39049008330,3
39049002800,39049000600,1
39049002600,39049006932,8
39049002730,39049005100,2
39049009325,39041011561,6
39049007931,39049008110,8
39159050601,39049007048,18
39049007114,39049005820,8
39049004900,39049008812,4
39049006392,39049006396,5
39049000720,39049001700,1
39049007112,39049009590,1
39049008312,39049008825,2
39049006396,39049006430,10
39049001901,39049008720,13
39049007931,39049007112,7
39049000600,39049006396,1
39049006372,39041011520,5
39049006722,39049006391,29
39049009495,39049006931,20
39049003700,39049007830,3
39049007830,39049002730,1
39049006945,39049003200,1
39049009325,39049007550,4
39159050601,39049001200,4
39049009390,39049009325,1
39049005420,39049008500,1
39041011421,39049008132,3
39097040400,39049007041,4
39049008380,39049001902,1
39045033000,39049006352,1
39049008321,39049007511,1
39049005300,39049007722,9
39049009325,39049004820,2
39049007113,39041011421,5
39049006387,39049002770,1
39049006372,39049006950,5
39049008720,39049008163,1
39049008242,39049008825,3
39049008380,39049004900,8
39049001122,39049007532,2
39049007205,39049000730,6
39049008132,39049009312,3
39049009900,39049009332,10
39049008110,39049000120,4
39049003200,39049008230,2
39049006921,39049002710,3
39049002760,39049006945,1
39049006931,39049007424,20
39049007511,39049009381,1
39049006393,39049008322,1
39049001500,39049006323,2
39049010100,39049002710,59
39049980000,39049002520,22
39049001902,39049009323,1
39049000120,39049008813,2
39049000220,39049007722,4
39049006921,39049000110,8
39049007047,39049006352,2
39049004500,39041011421,7
39049006600,39049007512,1
39049008322,39049007710,2
39049004900,39049001820,1
39049007812,39049000500,33
39049004500,39049006921,6
39049004620,39049005500,2
39049004700,39049008813,1
39049003700,39049006943,1
39049003200,39097040400,2
39049002520,39049000820,2
39049002300,39049005820,5
39049009381,39049006931,3
39049000210,39049006372,1
39049008312,39049007931,2
39049007112,39049000220,3
39049008822,39049008821,24
39049009337,39049005100,1
39049009332,39049008350,1
39049009373,39049002510,3
39049008312,39049002200,1
39049008812,39049002000,5
39049008311,39049008242,3
39049009350,39049006931,5
39049005300,39049000110,46
39049009590,39049004200,4
39049007199,39049009373,5
39049006931,39049009321,3
39049004700,39049005610,1
39049002600,39049004610,4
39049007721,39049008710,1
39049008821,39049010602,3
39049007427,39049000120,8
39049007112,39049002900,1
39049008210,39049008380,42
39049008822,39049001400,5
39049007533,39049009381,2
39049006950,39049003200,1
39049007812,39049000810,29
39049002300,39049009334,2
39049008311,39049007820,1
39049005300,39049005820,17
39049000210,39041011421,1
39049000600,39041011423,2
39049005620,39049009322,1
39049006822,39049009321,1
39049006931,39049006600,5
39049006330,39049006384,11
39049008811,39049009337,3
39049008210,39041011561,17
39049008500,39049007710,9
39049006600,39049007205,1
39049005620,39049008812,1
39049009312,39049006323,1
39041012400,39049007550,27
39049002800,39049008821,1
39049008822,39041012400,5
39049007394,39049009495,1
39049007047,39049009372,2
39049004610,39049008822,2
39049008360,39049008132,8
39049007931,39045033000,1
39049006384,39049006600,1
39049009220,39049008822,3
39049001902,39049007812,7
39049007830,39049007043,6
39049005410,39049009373,1
39049006387,39049000810,1
39049009495,39049001400,7
39049006395,39049007048,4
39049004900,39049008340,9
39049009250,39049008230,3
39041011561,39049006943,6
39049006321,39049008720,1
39049009361,39049006410,3
39045032701,39049006722,2
39049003700,39049006822,1
39049009340,39049006945,5
39041011421,39049007199,2
39049008821,39049001200,1
39049010300,39049980000,1
39049010000,39049009390,1
39049007041,39049004820,2
39049008821,39049007115,1
39049008500,39049007730,13
39049005610,39049006353,4
39159050601,39129021401,4
39049007550,39049003800,11
39049007722,39049002780,1
39049009340,39045033000,5
39049008230,39049006924,5
39049006821,39049006330,1
39049008500,39049007931,29
39049006396,39049008900,1
39049004810,39049008242,1
39049010100,39049007941,21
39041012400,39049005300,19
39049004620,39049005100,3
39049007043,39049004500,6
39049006430,39049007120,7
39049008720,39049009590,12
39049009590,39049007424,26
39049001200,39049009410,1
39049006391,39049006932,3
39049000220,39049009000,5
39041011421,39049005420,2
39049001110,39049006924,2
39049006393,39049006722,1
39049009220,39049006372,1
39049008812,39049006944,4
39049008822,39049009000,2
39049009381,39049009340,2
39049005500,39049010602,1
39049001902,39049007730,9
39041012400,39049001820,30
39049001500,39049006396,7
39049005610,39049006943,1
39049005100,39049008813,3
39049004500,39049007811,4
39041012400,39049002600,18
39049009311,39049002770,1
39049008311,39049005900,1
39049006810,39049007041,1
39049009332,39049000600,1
39049009520,39049000730,3
39049006353,39049000320,4
39049007205,39041012400,16
39049006923,39041011561,6
39049005410,39049980000,1
39049007931,39049007047,9
39049006600,39049007550,1
39049007112,39049008230,2
39049008163,39049007120,2
39049000110,39049009752,1
39129021401,39049006393,3
39049007811,39049007740,1
39049002800,39049009334,1
39049007048,39049000210,5
39049001122,39049005810,6
39049009230,39049008730,2
39049009520,39049004200,2
39049007710,39049009361,1
39049007427,39049006932,14
39049000110,39049000410,2
39049001122,39049006386,19
39049006100,39049006323,1
39049010100,39049008710,27
39049007721,39049010700,6
39049009312,39049000110,1
39049007931,39049008360,21
39049009420,39049006821,2
39049009220,39049006931,5
39049009250,39049006430,4
39049009361,39049008400,9
39049008110,39049005810,1
39049000220,39049006352,4
39045032701,39049008821,5
39049006392,39049004810,2
39049004900,39049008400,3
39049008210,39049006353,23
39049007047,39049000120,14
39049001110,39049007047,2
39049008132,39049000600,3
39049008241,39049004700,5
39049008164,39049001902,1
39049008400,39049003800,22
39049008312,39049009311,1
39049006921,39049004810,3
39049008241,39049008340,8
39049008730,39049007550,3
39049006924,39049008340,4
39049000220,39049006822,4
39049010601,39049004500,1
39049002710,39049009332,2
39049009340,39049003800,2
39049008720,39049009326,3
39049008321,39049008360,1
39049007550,39049000420,15
39049002780,39049009220,13
39049006950,39049008322,1
39041012400,39049007511,17
39049004610,39049003600,1
39049000310,39049007531,1
39049005100,39049000920,5
39049007830,39097040102,1
39049007120,39049009372,2
39159050601,39049006353,18
39049006396,39049009372,10
39049007710,39049000720,5
39049007931,39049007922,42
39049002730,39049008720,1
39049006921,39049005620,3
39049010100,39049009373,76
39049008360,39041012400,2
39159050601,39049008350,18
39049005200,39049006330,12
39049000410,39049005810,1
39041012400,39049000330,24
39049009361,39049009332,13
39049008210,39049007048,17
39045033000,39049006945,1
39049007047,39041012400,30
39049009752,39049008330,5
39049009340,39049007721,4
39097040400,39049007199,3
39049009325,39049000910,5
39049000120,39049007112,10
39049008360,39049002000,1
39049008312,39049004810,2
39049003200,39049007512,15
39049000710,39049004610,1
39049006500,39049006387,1
39049001810,39049001700,2
39041011561,39049002200,4
39049008900,39049007922,1
39049000720,39049008822,2
39049007830,39049007427,4
39049008730,39049007394,4
39049002760,39049008360,1
39049001122,39049008330,1
39049007041,39049000330,4
39049000210,39049007812,3
39049010000,39049009372,1
39049006921,39049004610,2
39045033000,39049007520,3
